subj_idx,difficulty,rt,response,ams,pams,slps,ams_quantile,pams_quantile,slps_quantile,ams_bin,pam_bin,slp_bin
sub17,e20,1322,2.0,-0.36703684666142394,-0.8191372382409431,-1.3084558638847679,2nd,1st,1st,-0.3016170824064051,-1.2291843752369316,-1.3313637556530078
sub17,e1,599,2.0,1.283387330015546,-1.6581968938945668,-1.2992270270028012,4th,1st,1st,1.2849094139699115,-1.2291843752369316,-1.3313637556530078
sub17,e21,879,1.0,0.027307583462907944,1.0837381381601972,-1.1731114755295147,3rd,4th,1st,0.300139107280393,1.3072959224220244,-1.3313637556530078
sub17,e11,1137,1.0,-1.4299175754860527,-0.3887174076580109,-1.15560801099154,1st,2nd,1st,-1.2648309832084803,-0.36186270249936087,-1.3313637556530078
sub17,e5,1574,2.0,-1.2035116675358202,-2.8204040736681866,-0.9941359120520092,1st,1st,1st,-1.2648309832084803,-1.2291843752369316,-1.3313637556530078
sub17,e2,622,2.0,0.8594235602438115,-0.7410796098684276,-0.9625492550749872,4th,1st,1st,1.2849094139699115,-1.2291843752369316,-1.3313637556530078
sub17,e22,633,2.0,3.212033115153545,1.0318547239078382,-1.073816713364607,4th,4th,1st,1.2849094139699115,1.3072959224220244,-1.3313637556530078
sub17,e14,865,1.0,-0.1272312371109083,0.731275939538123,-1.0320504300841828,2nd,4th,1st,-0.3016170824064051,1.3072959224220244,-1.3313637556530078
sub17,e2,767,2.0,1.7091612123078395,0.06217408094345198,-1.1224470215913807,4th,3rd,1st,1.2849094139699115,0.30182739612657544,-1.3313637556530078
sub17,e10,676,2.0,2.15182456341363,-1.0948606261957863,-1.0034757761969841,4th,1st,1st,1.2849094139699115,-1.2291843752369316,-1.3313637556530078
sub17,e5,1399,2.0,-1.3394736525476774,-1.722886817930169,-1.246218007642986,1st,1st,1st,-1.2648309832084803,-1.2291843752369316,-1.3313637556530078
sub17,e27,930,1.0,-0.794822152678309,1.2667313670023181,-1.3644760833066734,1st,4th,1st,-1.2648309832084803,1.3072959224220244,-1.3313637556530078
sub17,e17,690,2.0,1.2059375873873843,-0.4954601007448349,-1.5224167681870115,4th,2nd,1st,1.2849094139699115,-0.36186270249936087,-1.3313637556530078
sub17,e25,1764,1.0,-0.4834254423274057,-0.5749493750846637,-1.4527262176905467,2nd,2nd,1st,-0.3016170824064051,-0.36186270249936087,-1.3313637556530078
sub17,e22,783,2.0,1.6501602534608846,-0.052323241846196064,-1.4787543241930374,4th,3rd,1st,1.2849094139699115,0.30182739612657544,-1.3313637556530078
sub17,e8,632,2.0,1.396986149039181,0.44120700297444465,-1.2750871744873737,4th,3rd,1st,1.2849094139699115,0.30182739612657544,-1.3313637556530078
sub17,e18,898,2.0,-0.019444753174494688,-1.7144381436032825,-1.0676938848875828,3rd,1st,1st,0.300139107280393,-1.2291843752369316,-1.3313637556530078
sub17,e1,593,2.0,0.9994048547567979,1.379071302996486,-0.9538994160749534,4th,4th,1st,1.2849094139699115,1.3072959224220244,-1.3313637556530078
sub17,e25,1133,2.0,0.828330244114504,-0.9900257378585765,-0.7713333633175811,4th,1st,2nd,1.2849094139699115,-1.2291843752369316,-0.3363594341163394
sub17,e7,912,1.0,-0.0219258176226596,-0.28972116460843594,-0.9111288919544828,3rd,2nd,1st,0.300139107280393,-0.36186270249936087,-1.3313637556530078
sub17,e27,654,1.0,2.1972326493276033,1.287820998755061,-0.9997451673046777,4th,4th,1st,1.2849094139699115,1.3072959224220244,-1.3313637556530078
sub17,e10,846,2.0,0.14383991985943936,-0.5226452192842765,-0.9080863583612064,3rd,2nd,1st,0.300139107280393,-0.36186270249936087,-1.3313637556530078
sub17,e19,897,2.0,1.4328787725015397,-0.7036478242628333,-0.8915412855806467,4th,1st,1st,1.2849094139699115,-1.2291843752369316,-1.3313637556530078
sub17,e9,533,2.0,1.8178313389201706,0.2009812675770111,-0.8033860579517075,4th,3rd,2nd,1.2849094139699115,0.30182739612657544,-0.3363594341163394
sub17,e15,694,2.0,0.7497733684879938,0.8080645950424533,-0.5160832408187659,4th,4th,2nd,1.2849094139699115,1.3072959224220244,-0.3363594341163394
sub17,e16,1031,2.0,-1.4527187204995602,-0.19637185593457476,-0.5936796993654931,1st,2nd,2nd,-1.2648309832084803,-0.36186270249936087,-0.3363594341163394
sub17,e24,1291,2.0,-1.2166659415317311,-0.4637095018645512,-0.5382520518623486,1st,2nd,2nd,-1.2648309832084803,-0.36186270249936087,-0.3363594341163394
sub17,e6,809,1.0,-0.1542804168201213,0.7842425460042878,-0.38999938425346387,2nd,4th,2nd,-0.3016170824064051,1.3072959224220244,-0.3363594341163394
sub17,e2,1154,2.0,-0.32260319855008246,-1.1014152989587167,-0.3211825473969484,2nd,1st,2nd,-0.3016170824064051,-1.2291843752369316,-0.3363594341163394
sub17,e11,1294,2.0,1.5581179481582528,1.0030647549825271,-0.07694205920712612,4th,4th,2nd,1.2849094139699115,1.3072959224220244,-0.3363594341163394
