,v_pams
3818,0.04033300011557473
3819,0.03090531168128275
3820,0.06390407719851285
3821,0.03497582977775515
3822,0.06538122942743604
3823,0.07143070336135604
3824,0.08966382572567191
3825,0.09099413450388817
3826,0.08979350105087876
3827,0.1045040099013188
3828,0.09996866119558814
3829,0.09513771955805173
3830,0.07790661872213302
3831,0.08744263333328142
3832,0.06491732983056867
3833,0.11229356800104519
3834,0.08164064513796132
3835,0.050030479540916814
3836,0.08036425334629693
3837,0.08617955140485324
3838,0.08302713131046283
3839,0.08936283394488462
3840,0.08000883905694547
3841,0.05831641718326255
3842,0.020714712557317508
3843,0.03912565831843487
3844,0.021621526866381125
3845,0.06577626810035793
3846,0.053820467880612205
3847,0.0861841621906704
3848,0.12611537967696027
3849,0.11852154087937378
3850,0.10234421747091699
3851,0.09397142448836769
3852,0.09700077227309167
3853,0.08869685819273393
3854,0.12252698445498547
3855,0.12861593293541043
3856,0.12545257289699713
3857,0.1204907289958691
3858,0.09624690812327978
3859,0.114073288041101
3860,0.11154888827976313
3861,0.12066885462191439
3862,0.11647202954505917
3863,0.12109707381740363
3864,0.13624774142546178
3865,0.16136415374801005
3866,0.1544421948641967
3867,0.1339214792859228
3868,0.12962373090404994
3869,0.1260699349609996
3870,0.10213086380031436
3871,0.10688173523957245
3872,0.10188521568788368
3873,0.09134882898288138
3874,0.09023353960411687
3875,0.07416974959601838
3876,0.07270302285401811
3877,0.0845998503119509
3878,0.04680687679751094
3879,0.10854915029191696
3880,0.14574344142214274
3881,0.14543276148894466
3882,0.15118283177786254
3883,0.151545718616346
3884,0.14947617530442392
3885,0.1616442976813377
3886,0.1584464663576924
3887,0.16083601935294703
3888,0.16978197877563833
3889,0.1591087732515278
3890,0.1277722196403027
3891,0.1412075800574999
3892,0.16851203029814554
3893,0.17626999630824675
3894,0.18065155488874132
3895,0.17390006750270834
3896,0.16364322347415303
3897,0.1750377299830847
3898,0.17049745576845546
3899,0.16711035105562602
3900,0.17030512366076614
3901,0.17425293089427762
3902,0.17790444790777324
3903,0.1822697574675644
3904,0.1827607456413026
3905,0.18387533024126257
3906,0.18509023052152226
3907,0.18100154455449108
3908,0.172643054025508
3909,0.1704906152588074
3910,0.1769776615607194
3911,0.1803781956254245
3912,0.18056297690242457
3913,0.17876197857065887
3914,0.17670213395070114
3915,0.18077384195413232
3916,0.17523091493127765
3917,0.1948913711050781
3918,0.2130304667861763
3919,0.22136261541987837
3920,0.19739978193383495
3921,0.18322925507366863
3922,0.17571436356639147
3923,0.18705782697924603
3924,0.19134353021929779
3925,0.16613716913707557
3926,0.1723061703465892
3927,0.17139661230282907
3928,0.15418862147097534
3929,0.16762735131199574
3930,0.16636948144653715
3931,0.17947516523785595
3932,0.1555737170319112
3933,0.21447642910569137
3934,0.1949866527649504
3935,0.17062574029962174
3936,0.15072628398346852
3937,0.17532477006650296
3938,0.19096888545476814
3939,0.183567741417175
3940,0.17645149914118335
3941,0.19136648791364633
3942,0.20304045930865483
3943,0.21257522336599155
3944,0.21665171741158973
3945,0.20629609841223398
3946,0.16170217482210397
3947,0.172656574996092
3948,0.15609023661640872
3949,0.13934962579558288
3950,0.09259990412667413
3951,0.12371139240193339
3952,0.11814516918936109
3953,0.0925262985859131
3954,0.16050775440720366
3955,0.17041801982176624
3956,0.12592484368072807
3957,0.10294047138318264
3958,0.08095476160074182
3959,0.10480467151999487
3960,0.08041891170930765
3961,0.15950394746753616
3962,0.12183878261604222
3963,0.1359600283362959
3964,0.11240232211654319
3965,0.06532073254463394
3966,0.1430933964160604
3967,0.1823036969149568
3968,0.18809657640446448
3969,0.09885231689655034
3970,0.08459014511285566
3971,0.04582329599280891
3972,0.05577609668878266
3973,0.07278597433183945
3974,0.09232187137311305
3975,0.13536054907941955
3976,0.13315500108815218
3977,0.14872485621010198
3978,0.17083733083535654
3979,0.15770933450378888
3980,0.15013179922084163
3981,0.14820273432051917
3982,0.12473203497293857
3983,0.1458259617701435
3984,0.12446488700893923
3985,0.1592856133890638
3986,0.17414462428801522
3987,0.17145455720508743
3988,0.16556483491823382
3989,0.1542758377104811
3990,0.14722546877746626
3991,0.13844034134446584
3992,0.15149731783210033
3993,0.15786526202228637
3994,0.18138250851168308
3995,0.14255289657395256
3996,0.17564381805372464
3997,0.1873756114431639
3998,0.18817834849740586
3999,0.15155012846457053
4000,0.20542106781040492
4001,0.2382745167976466
4002,0.2004536777837412
4003,0.20257103872220547
4004,0.18507264849494412
4005,0.1665573073145639
4006,0.18197724272540072
4007,0.2133014473809792
4008,0.19009766721587168
4009,0.20836491267077237
4010,0.16502778886748992
4011,0.19282546621091332
4012,0.1811911180975852
4013,0.1751167751338753
4014,0.1878888948465259
4015,0.1808556670567504
4016,0.16784886020207232
4017,0.19648849393275436
4018,0.1842288600590128
4019,0.1801875142483836
4020,0.16653094914020494
4021,0.1467988571144194
4022,0.06221413978940139
4023,0.11638398957376847
4024,0.14871098696519386
4025,0.10340085927547
4026,0.10131284097058113
4027,0.09992730502422098
4028,0.07492396671374744
4029,0.08901360059142562
4030,0.07608593250839189
4031,0.07884659181561637
4032,0.06206874897791564
4033,0.03504772558503186
4034,0.05393250688610303
4035,0.06388288391718934
4036,0.10818794912023087
4037,0.15949945026856077
4038,0.1874742442579391
4039,0.1310762451113339
4040,0.0776899493142653
4041,0.127223540355368
4042,0.1453364284617018
4043,0.12817925613752426
4044,0.1161121407767893
4045,0.12644015836502007
4046,0.09232380273429654
4047,0.08220118092561027
4048,0.08826720397621042
4049,0.10898826617893484
4050,0.124936751137873
4051,0.1488886076451371
4052,0.14716899703939468
4053,0.1266445677382148
4054,0.14664934715824143
4055,0.13800989422502602
4056,0.13879561761657594
4057,0.14764507653704365
4058,0.15458569132884944
4059,0.15140907407984713
4060,0.15537570602805412
4061,0.15601088317950923
4062,0.15975636007012017
4063,0.16023970375542468
4064,0.16030943213284635
4065,0.1740584225713664
4066,0.16312111389399972
4067,0.16644659058887418
4068,0.16345320914526515
4069,0.16287647721080564
4070,0.17536655026919137
4071,0.17663922409907085
4072,0.1715935474166979
4073,0.1765749837314138
4074,0.1681538324246058
4075,0.17702136019806103
4076,0.1727003088238875
4077,0.17676776794619198
4078,0.18117773825501152
4079,0.17280222182709012
4080,0.16804162098963912
4081,0.207100267260138
4082,0.20755187162037675
4083,0.20182623631826058
4084,0.2031643729601084
4085,0.18518013140944053
4086,0.19468779240774933
4087,0.19070570393094663
4088,0.1509722532031722
4089,0.15718187505206288
4090,0.15589658919138794
4091,0.15169139697458703
4092,0.13467238676801116
4093,0.14291404909726294
4094,0.12953599040757982
4095,0.11256904412399235
4096,0.13075961787489443
4097,0.14381660229844603
4098,0.14507906047784605
4099,0.130409888264999
4100,0.12080405263475656
4101,0.11733817332952799
4102,0.1185363814607034
4103,0.14319392806475575
4104,0.14670759965451943
4105,0.14011253774222007
4106,0.1442676167013527
4107,0.15233940329356033
4108,0.16443176255455336
4109,0.13585827342158263
4110,0.11611513644574195
4111,0.15629626457283308
4112,0.14301869269984457
4113,0.15983162962999786
4114,0.17811360359707615
4115,0.12790943258994786
4116,0.20674338680863286
4117,0.09400743740359296
4118,0.16411956988372847
4119,0.11452589040035376
4120,0.09282356383516448
4121,0.07837898182920175
4122,0.05817786820703762
4123,0.07248908361690179
4124,0.06302152290069961
4125,0.04434229021116094
4126,0.07645976947416346
4127,0.07094783307152341
4128,0.044666406526721436
4129,0.02739264193799479
4130,0.02634545414933079
4131,0.015423941222603344
4132,0.015667175754858806
4133,0.0016029755251454596
4134,-0.001989939194858439
4135,-0.012725081664280678
4136,0.0051021403434603554
4137,0.007975863651848313
4138,0.0010586155391776584
4139,-0.007276476201744361
4140,-0.009362259019271174
4141,0.003626560677447702
4142,-0.005208175491572832
4143,-0.016157067573007923
4144,-0.017030379799324587
4145,-0.042074234990677514
4146,-0.030502562243417044
4147,-0.04455941578960612
4148,-0.03478338942208142
4149,-0.04259803833477428
4150,-0.06041179113405136
4151,-0.05764245268953429
4152,-0.05397644911801501
4153,-0.04957733205112462
4154,-0.053342032733348727
4155,-0.05648118887557155
4156,-0.06287091828250156
4157,-0.052198326589510145
4158,-0.05379242684948663
4159,-0.053515748722049956
4160,-0.0551045677422573
4161,-0.05573869103635291
4162,-0.04857884063517911
4163,-0.044206789906379655
4164,-0.03405299831001697
4165,-0.014174615290557628
4166,-0.007279139219143576
4167,-0.014000907641426263
4168,0.011292772354744341
4169,-0.015278275687023725
4170,-0.009221727432225397
4171,0.012197048733589162
4172,0.02303473661075918
4173,0.054239657903510916
4174,0.03955526301838201
4175,0.04460225259072235
4176,0.05445657935394856
4177,0.018910380320919316
4178,0.01205574170158729
4179,0.018136663619319586
4180,0.02594738258427656
4181,0.0784434700946494
4182,0.04903057708486552
4183,0.024212711787863807
4184,0.013204438339829948
4185,0.031630593917921314
4186,0.06025213050016817
4187,0.043239197726699
4188,0.038824081568235996
4189,0.055711275420236114
4190,0.052676752410140665
4191,0.023642161559692634
4192,0.009326894767316046
4193,0.014382498036993877
4194,0.03796408395888562
4195,0.0388166421376675
4196,-0.004062413124196955
4197,0.007621759482788827
4198,0.06286007947247307
4199,0.032902016181557095
4200,0.03038596558259773
4201,-0.058497027136191926
4202,0.00023096068677169387
4203,-0.014056944676690183
4204,0.040515017073206136
4205,-0.02274965332838789
4206,-0.011353087636161358
4207,0.013199953012947841
4208,0.03671722671015267
4209,0.03207344329272473
4210,0.0030003974806830837
4211,-0.010168386293025543
4212,-0.020952462156241268
4213,-0.014235743188613648
4214,-0.00890264971021894
4215,-0.01894279850031442
4216,-0.02608585183301902
4217,-0.03591734219912881
4218,-0.04740710223258397
4219,0.0074735607051276964
4220,0.006757574882080263
4221,0.019456258945493674
4222,0.004951350425996306
4223,0.018485781781511224
4224,0.014702672912219404
4225,0.01389483699536029
4226,0.022167091945585474
4227,0.020202280060279867
4228,0.031420111264335505
4229,0.012678160872535576
4230,0.020496685115182905
4231,0.005184443782165118
4232,0.0383280536970636
4233,0.016358345572021194
4234,0.037460182818707846
4235,0.07166831377087762
4236,0.07206051295836732
4237,0.09272770398780442
4238,0.132779122083642
4239,0.13354309265758474
4240,0.05397924818157442
4241,0.12646773121581498
4242,0.13313066306786017
4243,0.15555575023251317
4244,0.16402680464081643
4245,0.16677445387906256
4246,0.14149644583424484
4247,0.13469885746142446
4248,0.12176189195142394
4249,0.11313240034544425
4250,0.12193185047197488
4251,0.1357908791591747
4252,0.14841788768145597
4253,0.13336136189651962
4254,0.1347092364980822
4255,0.12600731562796763
4256,0.10616608735061603
4257,0.11935966569152671
4258,0.11821704593049989
4259,0.1064689014346068
4260,0.11598431122643942
4261,0.11722473914323597
4262,0.10549042023615694
4263,0.10291026614751712
4264,0.11365090183095475
4265,0.10452435232684623
4266,0.10017034127888064
4267,0.08174911336297933
4268,0.09482091250265497
4269,0.0783157244453997
4270,0.044676248677300884
4271,0.03885870796894337
4272,0.01521429256282376
4273,0.00136347783775297
4274,0.01266633123227214
4275,0.003607253440328733
4276,-0.005906612857202256
4277,-0.006696832356474074
4278,0.005318219992621203
4279,0.009010078983334485
4280,0.004770336739326921
4281,0.01905199164445574
4282,-0.0066249660524943695
4283,0.025300548523969214
4284,0.04315196085322797
4285,0.03268336424991187
4286,0.045783132698540834
4287,0.06796058715441439
4288,0.07669449742545632
4289,0.04637706703895138
4290,0.020585646011488136
4291,0.020964007589821865
4292,0.0036708055419419315
4293,-0.034378722925061236
4294,-0.03753571252756895
4295,-0.037566666946751266
4296,-0.00695968064764174
4297,0.03733490369860209
4298,0.031413332804503966
4299,0.042936861491409704
4300,0.010344489759754459
4301,0.01683830747765469
4302,0.05923328672168342
4303,0.09528783926433712
4304,0.10071159957148539
4305,0.07105920361787257
4306,0.029743728183095997
4307,0.05994061950849787
4308,0.05488790985157298
4309,0.05184901767585539
4310,0.03381924231682938
4311,0.01277856594812823
4312,0.01332003676932741
4313,0.03658922051892532
4314,0.058446273571807775
4315,0.05457615579006862
4316,0.05608853613021743
4317,0.06277916047079864
4318,0.054921375124432875
4319,0.040621863159635924
4320,0.039435165781633176
4321,0.04819700292409917
4322,0.024634567103555417
4323,0.025630611728693714
4324,0.025656892526473372
4325,0.04565422107954336
4326,0.048203619727816845
4327,0.0400857440614793
4328,0.02621944409384854
4329,7.327853970537368e-05
4330,0.02256888152684943
4331,0.0418655403757201
4332,0.04216134582386943
4333,0.08330412548238808
4334,0.11624765807566892
4335,0.08263863028672981
4336,0.09885913017786123
4337,0.11695459221043872
4338,0.13313844627760657
4339,0.105304623175238
4340,0.09198982265941329
4341,0.008961408112165642
4342,0.06348290352864125
4343,0.03743370831508188
4344,0.04098369328897563
4345,0.03956331326272053
4346,0.06196055685262287
4347,0.06240620681610745
4348,0.062483626729716774
4349,0.12844383767987996
4350,0.06246265153380521
4351,0.06202772453675415
4352,0.0978535938134402
4353,0.07434033395459182
4354,0.06577419313372158
4355,0.08363672106563995
4356,0.03253934516782864
4357,0.03671456612782392
4358,0.04273838008947723
4359,0.05948187432567363
4360,0.0644905324605255
4361,0.08349271556162358
4362,0.08634734749276071
4363,0.07081958780115555
4364,0.05845924159506094
4365,0.05310611326789704
4366,0.05415821165561696
4367,0.06092578025835571
4368,0.0501011947167269
4369,0.03428534213844364
4370,0.04165970609625091
4371,0.05423377477797987
4372,0.1120008649498202
4373,0.04989971640231311
4374,0.06539096584638428
4375,0.06930186385222013
4376,0.07600892954284758
4377,0.05952923314497174
4378,0.056068148028411556
4379,0.07598598061419153
4380,0.06830114686893692
4381,0.07149074737210115
4382,0.061703812125624834
4383,0.08314045043568888
4384,0.07224893155899052
4385,0.08057824431216129
4386,0.07153082448476107
4387,0.0975407007511435
4388,0.08489960502765086
4389,0.06191393667486446
4390,0.055344571825629005
4391,0.06211384801211274
4392,0.10818840950596809
4393,0.05457666068485306
4394,0.06838411083567957
4395,0.09709450061843931
4396,0.12142258400449527
4397,0.13710202892022902
4398,0.08749830608743711
4399,0.167233904746231
4400,0.10758475788081905
4401,0.07610756580003217
4402,0.11780706403649532
4403,0.0423736324658281
4404,0.09609415256093368
4405,0.12773605189204534
4406,0.14003055788172367
4407,0.11604478352739585
4408,0.11803878432508699
4409,0.11380623844067483
4410,0.1397515662529153
4411,0.13814519428234465
4412,0.1280232886304083
4413,0.09319516035714168
4414,0.12611528757559248
4415,0.088452130928496
4416,0.09239507666736083
4417,0.10559823392721408
4418,0.11013555092177792
4419,0.09274827325890679
4420,0.10728417526448364
4421,0.11685231567663269
4422,0.1214081466009207
4423,0.1208792700462768
4424,0.12177972009017282
4425,0.11783778239880266
4426,0.11840117013983802
4427,0.12544875729862454
4428,0.1135989564473216
4429,0.11393923694765964
4430,0.11542696048293637
4431,0.11449307000588853
4432,0.11680797247407826
4433,0.12978765232112863
4434,0.12985327388775728
4435,0.13196385695318644
4436,0.13133793117181713
4437,0.13660891511872028
4438,0.13226742497485466
4439,0.13474115260858183
4440,0.1325021805193205
4441,0.13019628872323707
4442,0.13008264633542008
4443,0.11843008864356817
4444,0.12067541243385223
4445,0.1112698336190432
4446,0.11301544748858383
4447,0.12172700414408914
4448,0.12122230166985193
4449,0.1073648072620564
