,v_pam_bin
17740,-0.016056130343574504
17741,0.0064807194990923744
17742,-0.029224313754379207
17743,-0.014202006968267542
17744,-0.07713069967590155
17745,-0.0796176991487057
17746,-0.11135818901939958
17747,-0.11928348599449703
17748,-0.09592436699667993
17749,-0.07452694119973202
17750,-0.08059151304554293
17751,-0.01970458925265926
17752,-0.013501587062551564
17753,0.003033610326809589
17754,-0.03079371308271779
17755,-0.023828742310317483
17756,-0.0016350853967165707
17757,-0.04146590324384154
17758,-0.06487822995840503
17759,0.03782674192884862
17760,0.039452806685173925
17761,-0.010302429028537138
17762,0.013466249456531694
17763,0.052508773354403154
17764,-0.018499789320783888
17765,-0.02718325463858254
17766,-0.02249290203315582
17767,-0.01615895566307432
17768,-0.012672016365494277
17769,-0.012017356480247137
17770,-0.017580503776842678
17771,-0.005831669625481189
17772,-0.0013373350064282464
17773,0.009610429823255065
17774,0.009942572017540598
17775,-0.007422670705029057
17776,-0.011856340028088944
17777,-0.022179359460672284
17778,-0.030261939135776884
17779,-0.015732311163414885
17780,-0.021952364864113
17781,-0.004777032561581679
17782,-0.03102953578105201
17783,-0.032066775121267585
17784,-0.0028007863388249355
17785,-0.014019525559665406
17786,-0.01182285921503444
17787,0.019152253667791518
17788,0.028267188642619474
17789,-0.03495745470272259
17790,-0.0204091630878191
17791,0.04235405707528021
17792,0.05683406393769265
17793,0.05427834487819569
17794,0.05241761185791553
17795,0.08684658460077016
17796,0.07117490818651546
17797,0.06015926868618526
17798,0.04749346437353597
17799,0.041743956682806595
17800,0.04244951710486675
17801,0.03036590051112102
17802,0.029054805821538014
17803,-0.004440090384618074
17804,0.01016958405447619
17805,0.03898573913097278
17806,0.03238916165018516
17807,0.024455008289551855
17808,0.01099195679973772
17809,0.005015813746606151
17810,0.01690213345468442
17811,-0.0048554702519811675
17812,0.008594033409999162
17813,0.014259690665752691
17814,0.00850505978986917
17815,0.01689042995835916
17816,0.022209969183838354
17817,0.02551842972307812
17818,0.035660708980400704
17819,0.0374295657368033
17820,0.03010468049362251
17821,0.04174602106063086
17822,0.049746034230928576
17823,0.040017358527238554
17824,0.05863755123204559
17825,0.04792603213138528
17826,0.03901890241316115
17827,0.03708933203394978
17828,0.04092072909979683
17829,0.05387881772202664
17830,0.059810546854598565
17831,0.06831831966817108
17832,0.061714403531715506
17833,0.05922487663314216
17834,0.07463529854167643
17835,0.07318545073998091
17836,0.06909383655711936
17837,0.06544761227412563
17838,0.08247857211776664
17839,0.09754811228797029
17840,0.09119670495295612
17841,0.07751733803293458
17842,0.0774319684352793
17843,0.08877323731534453
17844,0.07388234108804596
17845,0.04268740893243761
17846,0.016795171145016292
17847,0.046467305234994004
17848,0.08150671584110306
17849,0.1019127591570061
17850,0.08210657717127261
17851,0.048230048933679395
17852,0.05413938360764353
17853,0.048114288769256365
17854,0.037538047836024976
17855,0.03060067331214863
17856,0.03464930933820765
17857,0.048722025550368205
17858,0.08523518139812665
17859,0.06316089555243946
17860,0.04920021004454521
17861,0.07227632939269084
17862,0.012050884079709945
17863,0.09589158539416794
17864,0.08276517129426098
17865,0.08901554169271346
17866,0.08829959924938813
17867,0.01619679872775466
17868,0.026281523449140358
17869,0.0021350810512904203
17870,0.04031103134105948
17871,0.05028258883678752
17872,0.053463118637865174
17873,0.059703715577421025
17874,0.06069869691931795
17875,0.07013295274191847
17876,0.05397128620358066
17877,0.07211284139439876
17878,0.052448631467004465
17879,0.08356584909379733
17880,0.08557253336149602
17881,0.0932064613431297
17882,0.09805701770955333
17883,0.09069790128570973
17884,0.08744016257176501
17885,0.07476774460505752
17886,0.07456964012313848
17887,0.0712592881365389
17888,0.07331518397021847
17889,0.07059012899173076
17890,0.07648193762801554
17891,0.07451322287275537
17892,0.06811290404041963
17893,0.06657157462387908
17894,0.06811827112805785
17895,0.0847773763806938
17896,0.09034734042314152
17897,0.0722644018631826
17898,0.058093920837445696
17899,0.05843406450939575
17900,0.05430536015227546
17901,0.0563256007175619
17902,0.047552836869141954
17903,0.04263144750259881
17904,0.04362449017889026
17905,0.0518681507490197
17906,0.04971521847777808
17907,0.049145736497697386
17908,0.041273287982719405
17909,0.046993813820566235
17910,0.04904543390657436
17911,0.05059653187910917
17912,0.052161677317059
17913,0.042514744784879016
17914,0.05488219777491205
17915,0.052464680793917404
17916,0.0400892942323224
17917,0.037298345320515534
17918,0.02776281189523423
17919,0.0116517901597077
17920,0.007665580605874928
17921,0.03812161212364624
17922,0.030124207441523162
17923,0.034998417140560845
17924,0.03763498834248587
17925,0.03912656116418291
17926,0.03260393853386274
17927,0.028799648927696212
17928,0.025115222866623124
17929,0.02756300204491326
17930,0.027230435231328034
17931,0.027529396558605642
17932,0.030970807626033853
17933,0.035038695473595345
17934,0.03570977108145793
17935,0.03667689024755435
17936,0.03585166024678911
17937,0.03854004338151837
17938,0.0360822805797967
17939,0.03958338287824599
17940,0.04495373442458323
17941,0.04103415656606829
17942,0.04506377108845944
17943,0.05030606715851384
17944,0.04503641918382785
17945,0.048643330086927075
17946,0.05119262691628953
17947,0.05136841620601311
17948,0.05122297041804168
17949,0.0511155437946738
17950,0.05087994808539576
17951,0.05080629647058085
17952,0.049831923565491605
17953,0.051060405974258254
17954,0.050565471041469856
17955,0.05114086538193832
17956,0.05159435076709334
17957,0.053255946550099305
17958,0.0553527566373335
17959,0.05633016873546141
17960,0.05636234517827956
17961,0.05760022146598193
17962,0.052566389892002754
17963,0.05165493071220941
17964,0.049898767430828904
17965,0.05144540084290534
17966,0.051402479670491164
17967,0.05335152116083947
17968,0.054110835307065244
17969,0.05451509915235892
17970,0.05294472995908623
17971,0.0543466189615958
17972,0.053499528338446754
17973,0.053017635870585264
17974,0.051882612694386585
17975,0.050543182467716295
17976,0.05074289313622331
17977,0.049702734349266926
17978,0.04849644703283671
17979,0.04806354650659757
17980,0.04668597905927116
17981,0.045965332594721846
17982,0.04611222909480666
17983,0.04726819694868414
17984,0.04741405774624913
17985,0.04698020012913814
17986,0.047774568691475
17987,0.04803295269889313
17988,0.048455522960316806
17989,0.048440948304839165
17990,0.04834573763991504
17991,0.04821745822381239
17992,0.04796129422107957
17993,0.04822465895382241
17994,0.048249527946215176
17995,0.04864358481655061
17996,0.04831441324568167
17997,0.04877948236441908
17998,0.048811074986905574
17999,0.04841430741137553
18000,0.048544908096553534
18001,0.048800485000838015
18002,0.049109173305814977
18003,0.04940578674801201
18004,0.0488391161515908
18005,0.04838698439916172
18006,0.0491576618882752
18007,0.04927777587826973
18008,0.048617480393715024
18009,0.04780095339013417
18010,0.04945100149485947
18011,0.04880495702099429
18012,0.04891945207106936
18013,0.04866241665836559
18014,0.048765445232110426
18015,0.04893028866844824
18016,0.04844781622456939
18017,0.04865553462695926
18018,0.04862578300696161
18019,0.048471314796128144
18020,0.04828690601440748
18021,0.0489394864384942
18022,0.049728483495258324
18023,0.051395276708298784
18024,0.05135536026199341
18025,0.050964473512333366
18026,0.051325001371054724
18027,0.050651676674249566
18028,0.05225125121561928
18029,0.05398990395974541
18030,0.0549517235085887
18031,0.05559071084515619
18032,0.05644511639896554
18033,0.0558797473569042
18034,0.05797280081049461
18035,0.0574969359557179
18036,0.056938583110996345
18037,0.056785278269083805
18038,0.058774862491860584
18039,0.059015657823924976
18040,0.05858811815416278
18041,0.06182989138962815
18042,0.0646085809777411
18043,0.06401554907612254
18044,0.0642436457701194
18045,0.06430702175087899
18046,0.06195105576903233
18047,0.06409650881409866
18048,0.06499504815727204
18049,0.06400038025928384
18050,0.06516825327308594
18051,0.06407989815651105
18052,0.06348458694815359
18053,0.06291933353585091
18054,0.06066803247839391
18055,0.061518260080802925
18056,0.06161319421884966
18057,0.06088480590806876
18058,0.06155902627094118
18059,0.06092885000211049
18060,0.060502439170320825
18061,0.060298921584694375
18062,0.06019364858934547
18063,0.06037452709509931
18064,0.060300071000624136
18065,0.060263332381496205
18066,0.06023345427459497
18067,0.06029818757849288
18068,0.06067169281284938
18069,0.0604359028372631
18070,0.06044518736885015
18071,0.06091012378994556
18072,0.06083412635872124
18073,0.06017656127296381
18074,0.06008568734535686
18075,0.06026611971874126
18076,0.061117635782981676
18077,0.0606494723150611
18078,0.060322584410724876
18079,0.06082426676995259
18080,0.06075916178496433
18081,0.06172301418398881
18082,0.06164678844421529
18083,0.060836239303133754
18084,0.06163401867136006
18085,0.06117260553000421
18086,0.06156004556250726
18087,0.06168920167161096
18088,0.061300912799892845
18089,0.061085875019412726
18090,0.0612991888230605
18091,0.0612073840953986
18092,0.060962657576424904
18093,0.06106695152458366
18094,0.06130351716071762
18095,0.06169492523369008
18096,0.061464752798302165
18097,0.06135138795244668
18098,0.061024676988022636
18099,0.06152319372492507
18100,0.06132160073626241
18101,0.06095913695641718
18102,0.06052724212946003
18103,0.06093085851896986
18104,0.061031077031230105
18105,0.06080151261390525
18106,0.061008934967724936
18107,0.0610018716497298
18108,0.06204881058686022
18109,0.06254726189258172
18110,0.06354909333910184
18111,0.06282694278977688
18112,0.06494971806842481
18113,0.06385700403124173
18114,0.0633842875671162
18115,0.06095921826545509
18116,0.059196944381471626
18117,0.06209779321019535
18118,0.05942612593043233
18119,0.06201617924252295
18120,0.06385064961538559
18121,0.06292846033644164
18122,0.0627559727404899
18123,0.06259047574639903
18124,0.06243697067016672
18125,0.06230821207824965
18126,0.061668402969743685
18127,0.061815026450979936
18128,0.06272345576323984
18129,0.0622177823661173
18130,0.062119009735194325
18131,0.06272800035629345
18132,0.06179317290170749
18133,0.06090174567663731
18134,0.05923876669679869
18135,0.058287244971634705
18136,0.05601498687444537
18137,0.056604477873369904
18138,0.057990268031297386
18139,0.05572013828380959
18140,0.05543234683243083
18141,0.05621780159968471
18142,0.057112587528517986
18143,0.05606365736710273
18144,0.0559368526393446
18145,0.05667522767158578
18146,0.05716361824413307
18147,0.057020230779573536
18148,0.055585925664748966
18149,0.05397858737237724
18150,0.05376040335866351
18151,0.05581579915251403
18152,0.05699764484167315
18153,0.05522300328419553
18154,0.052548259420464746
18155,0.05033746372821547
18156,0.05205654103364953
18157,0.04592422996727677
18158,0.03810123519886408
18159,0.03352379236723363
18160,0.026047597101261356
18161,0.025275455713352487
18162,0.031121633199468986
18163,0.0378116370076521
18164,0.024438452384669403
18165,0.025584978178494325
18166,0.017648661850399164
18167,0.012383157759783221
18168,0.019463689717346383
18169,0.012291912168370275
18170,0.015024995153631945
18171,0.02559817191191299
18172,0.021503083687375107
18173,0.01912373101708878
18174,0.019007616452148872
18175,0.024804938334714415
18176,0.020348263251994552
18177,0.018469829001169433
18178,0.018942474348912604
18179,0.016631047651535974
18180,0.01371102906545361
18181,0.012357861906708685
18182,0.011595882508323151
18183,0.011831480889842892
18184,0.013963745914466294
18185,0.015417033581685257
18186,0.014394922152509997
18187,0.015146920913801938
18188,0.01482531844663989
18189,0.013357163194814826
18190,0.011202554486487389
18191,0.010868144340328009
18192,0.012182007869135487
18193,0.010794006334785331
18194,0.009473972702887011
18195,0.009769011873289686
18196,0.01222332835893499
18197,0.013492441151150163
18198,0.013235830769670127
18199,0.012498901613064058
18200,0.011150006360434695
18201,0.008385696604605192
18202,0.004882979137867617
18203,0.002890643419861559
18204,0.002261693800073635
18205,0.0023168451228169832
18206,-4.059712191666e-05
18207,0.000487812136671204
18208,0.0009033411908591743
18209,-0.0002828694920421301
18210,0.0009956323105518635
18211,0.004200375579000077
18212,0.0073276416188818175
18213,0.008522926586095686
18214,0.012315636364748377
18215,0.01510689335747524
18216,0.01530334917619509
18217,0.01101431267397703
18218,0.017551137004928864
18219,0.021368120200203164
18220,0.019953507330915464
18221,0.025980119536341644
18222,0.023519762085518828
18223,0.016589888214700848
18224,0.017767904208092575
18225,0.01759974115529335
18226,0.010847807700636425
18227,0.0587003746304466
18228,0.00026126312141605545
18229,0.01013216287318656
18230,-0.0010210594116377017
18231,-0.0329145780944129
18232,-0.05216343430610326
18233,-0.03966934327022179
18234,0.021125357208958605
18235,0.008313813554003669
18236,0.016753348656097414
18237,0.027078478727396736
18238,0.0011471230901416475
18239,-0.036309180601348946
18240,-0.05497132108441745
18241,-0.08191217024619962
18242,-0.006341805486017756
18243,-0.03741129641381584
18244,-0.05324626238124554
18245,-0.07020844050953004
18246,-0.04123928017470026
18247,-0.05307699383682837
18248,-0.07454990108156492
18249,-0.043937337986938066
18250,-0.06255416593612682
18251,-0.04060932699819487
18252,0.0011892127046905544
18253,-0.06666428367942896
18254,-0.08532360475978538
18255,-0.07732834050407296
18256,-0.06644798105095305
18257,-0.056454055665828735
18258,-0.057114557082127364
18259,-0.07233556836972677
18260,-0.08282712099248422
18261,-0.07125648303243216
18262,-0.07460770964524359
18263,-0.06353640463501452
18264,-0.06056910913220429
18265,-0.07664518173733445
18266,-0.05911660145025969
18267,-0.06546444931374297
18268,-0.031931581730008124
18269,-0.02875367796107228
18270,-0.08372507193111083
18271,-0.015542569785227972
18272,-0.05456074879489485
18273,-0.08491324291464394
18274,-0.06615806785250762
18275,-0.06264292041244111
18276,-0.07137177444113273
18277,-0.04710521268694929
18278,-0.011180009927375797
18279,-0.026170963537679198
18280,-0.03987645675675586
18281,-0.03946047947589672
18282,-0.016286076748345917
18283,-0.03192494714665655
18284,-0.047158435699813345
18285,-0.03732531418869758
18286,-0.04827484426704239
18287,-0.03959348062566972
18288,-0.049472257238149714
18289,-0.05082353244890733
18290,-0.04047596120932233
18291,-0.047462528782135714
18292,-0.03652085103637854
