subj_idx,condition,rt,response,ams,pams,slps,ams_quantile,pams_quantile,slps_quantile,ams_bin,pam_bin,slp_bin,bin_id,ams_bin_cpp
sub-04,0.0,0.5157617,a,-3.990623610184403,0.7977842084417704,2.12435254876034,1st,4th,4th,-1.1958735351307377,1.231398571603478,1.3554505572930526,1,-4.147795926788698
sub-13,0.0,0.408150600007502,a,-3.9417822540770273,-0.4275427225093716,-0.4153200226630175,1st,2nd,2nd,-1.2492432313494752,-0.3052191826869085,-0.3892423808585573,1,-4.147795926788698
sub-19,0.0,0.398307199939154,f,-3.9317498157612376,-0.5015074116997256,-0.5801255359763787,1st,2nd,1st,-1.188533742531678,-0.279487052748871,-1.3139887258523006,1,-4.147795926788698
sub-08,1.0,0.45029579999391,a,-3.92016213260088,-1.0005861024410472,0.3110015271283856,1st,1st,3rd,-1.2367246440942237,-1.2302624834554556,0.3751660619566672,1,-4.147795926788698
sub-01,1.0,0.4999984,a,-3.912702849727817,-0.5214723916802709,0.127486420821495,1st,2nd,3rd,-1.217328000755635,-0.3150526277089125,0.3207276843796007,1,-4.147795926788698
sub-13,1.0,0.706931499997154,f,-3.907652710492306,-1.2268244957039516,0.054965779997041,1st,1st,3rd,-1.2492432313494752,-1.2249780912623476,0.226151608688775,1,-4.147795926788698
sub-17,1.0,0.582045900053345,a,-3.8781161637157657,-0.4605686548584108,1.7871833435790303,1st,2nd,4th,-1.253112302331078,-0.3167196564338956,1.2613149261362109,1,-4.147795926788698
sub-04,0.0,0.3730669,f,-3.8597741541331105,0.3464586279618238,1.681510253874292,1st,3rd,4th,-1.1958735351307377,0.3044011459287479,1.3554505572930526,2,-3.6447102771045827
sub-13,1.0,0.512373699995806,a,-3.813662736380436,-0.0281316889640651,-1.3129263739745975,1st,2nd,1st,-1.2492432313494752,-0.3052191826869085,-1.23506634577786,2,-3.6447102771045827
sub-19,0.0,0.459453899995424,f,-3.748092134108569,-2.603942885645178,-1.0788543032031033,1st,1st,1st,-1.188533742531678,-1.2343047440630983,-1.3139887258523006,2,-3.6447102771045827
sub-17,1.0,0.676282099913806,f,-3.747040646070059,-1.2038437755757323,0.7160275939213775,1st,1st,4th,-1.253112302331078,-1.2240855161984534,1.2613149261362109,2,-3.6447102771045827
sub-08,1.0,0.434361199964769,f,-3.7357427449357345,-0.7230442373139657,-0.4658940624036807,1st,1st,2nd,-1.2367246440942237,-1.2302624834554556,-0.2703662127188565,2,-3.6447102771045827
sub-01,0.0,0.5216647,f,-3.720246208023344,-0.2571688264157656,1.043264164774295,1st,2nd,4th,-1.217328000755635,-0.3150526277089125,1.2849082299077648,2,-3.6447102771045827
sub-04,1.0,0.4776074,a,-3.696973443764008,-2.1702903019221815,0.5951266423736871,1st,1st,3rd,-1.1958735351307377,-1.255032058739156,0.2873671103052985,2,-3.6447102771045827
sub-16,1.0,0.34979259991087,f,-3.663691363346288,0.2847560134524391,-0.3987707448056156,1st,3rd,2nd,-1.2722571681943091,0.3013667450546538,-0.2708416524066583,2,-3.6447102771045827
sub-01,0.0,0.487489,f,-3.6535023160946145,-0.1939620862211291,1.2220182536159057,1st,2nd,4th,-1.217328000755635,-0.3150526277089125,1.2849082299077648,2,-3.6447102771045827
sub-17,0.0,0.41891350003425,f,-3.6351010121555,-1.6517183243930984,-0.370920376124409,1st,1st,2nd,-1.253112302331078,-1.2240855161984534,-0.2988284105521014,2,-3.6447102771045827
sub-02,1.0,0.8103832,a,-3.634449456948444,0.0778264769362688,-0.1087426560915056,1st,3rd,2nd,-1.273925321737083,0.2808141643656214,-0.1394768399378666,2,-3.6447102771045827
sub-19,1.0,0.376326199970208,a,-3.62045733451956,-3.6531355078276806,-0.6529204697434169,1st,1st,1st,-1.188533742531678,-1.2343047440630983,-1.3139887258523006,2,-3.6447102771045827
sub-10,0.0,0.225177500047721,a,-3.587875466049897,3.964044748415825,-0.6006304657526006,1st,4th,2nd,-1.2695805782505276,1.2479268578897993,-0.4563194565845777,2,-3.6447102771045827
sub-04,0.0,0.3733101,f,-3.5713114173555427,-0.7268327916871404,-0.7404598502937556,1st,1st,2nd,-1.1958735351307377,-1.255032058739156,-0.4084667903048427,2,-3.6447102771045827
sub-02,1.0,0.462029,a,-3.559144829621267,0.8247542424692186,-0.1984078590668342,1st,4th,2nd,-1.273925321737083,1.2948222905815872,-0.1394768399378666,2,-3.6447102771045827
sub-19,1.0,0.490732799982652,f,-3.54758359476758,-1.4085970958739429,0.8245782891107544,1st,1st,4th,-1.188533742531678,-1.2343047440630983,1.1820699718767245,2,-3.6447102771045827
sub-01,0.0,0.4640517,a,-3.5426820176881177,-1.565162483231312,-0.4099101621085966,1st,1st,2nd,-1.217328000755635,-1.2252449397856893,-0.3541615128715314,2,-3.6447102771045827
sub-04,1.0,0.4461055,f,-3.524250429547941,0.1777607741567044,1.1333435323006134,1st,3rd,4th,-1.1958735351307377,0.3044011459287479,1.3554505572930526,2,-3.6447102771045827
sub-09,1.0,0.481251199962571,a,-3.5192007094377864,0.811501759529635,-0.3578389354017917,1st,4th,2nd,-1.092747288072189,1.152728877336815,-0.4745941420593808,2,-3.6447102771045827
sub-08,1.0,0.554236000054516,a,-3.5134235271438543,0.7589941032893265,-0.8771170090647231,1st,4th,1st,-1.2367246440942237,1.294097171693359,-1.302612210370682,2,-3.6447102771045827
sub-01,0.0,0.4189971,a,-3.51327903993283,-0.9357894510219704,-0.1903157928747393,1st,1st,2nd,-1.217328000755635,-1.2252449397856893,-0.3541615128715314,3,-3.343305707785226
sub-19,1.0,0.488670299993828,a,-3.475910808098706,-1.7370140163809853,-0.8935020923059483,1st,1st,1st,-1.188533742531678,-1.2343047440630983,-1.3139887258523006,3,-3.343305707785226
sub-09,1.0,0.521344400011003,a,-3.4711454720968584,-1.4302728769529591,0.9935375108291477,1st,1st,4th,-1.092747288072189,-1.1527464244514374,1.277019940573856,3,-3.343305707785226
sub-13,0.0,0.50852250000753,a,-3.4634633208796854,-0.8389856986366422,0.130967344607793,1st,1st,3rd,-1.2492432313494752,-1.2249780912623476,0.226151608688775,3,-3.343305707785226
sub-16,1.0,0.530017800047062,a,-3.456453134856036,-1.6272591016369324,-0.1031178385913401,1st,1st,2nd,-1.2722571681943091,-1.223261614323064,-0.2708416524066583,3,-3.343305707785226
sub-09,0.0,0.457131499890238,f,-3.448352097925964,0.0648483960160087,-0.964476340285095,1st,3rd,1st,-1.092747288072189,0.2664681581517543,-1.2382718569868258,3,-3.343305707785226
sub-10,1.0,0.353923699934967,a,-3.4196169691756104,-1.0649682806410932,0.6559727320552785,1st,1st,3rd,-1.2695805782505276,-1.2252036265343489,0.386082405495864,3,-3.343305707785226
sub-17,0.0,0.44562760007102,f,-3.375636814657496,-2.102972312108812,-0.5987283108610282,1st,1st,2nd,-1.253112302331078,-1.2240855161984534,-0.2988284105521014,3,-3.343305707785226
sub-13,0.0,0.379662899998948,a,-3.3430534704637553,-3.7755146154439183,-0.2406784872582637,1st,1st,2nd,-1.2492432313494752,-1.2249780912623476,-0.3892423808585573,3,-3.343305707785226
sub-09,1.0,0.611468899995089,f,-3.32542027312855,-2.0505781084096597,-1.3788724985491958,1st,1st,1st,-1.092747288072189,-1.1527464244514374,-1.2382718569868258,3,-3.343305707785226
sub-19,0.0,0.381169399945065,a,-3.301826064478506,-3.328662333454849,0.1019829154935654,1st,1st,3rd,-1.188533742531678,-1.2343047440630983,0.3718381688319701,3,-3.343305707785226
sub-15,1.0,0.727027499990072,f,-3.287658961721723,0.1487745699077239,0.2727866318400588,1st,3rd,3rd,-1.4973938304938623,0.3590587516296171,0.3089024228791431,3,-3.343305707785226
sub-04,1.0,0.5950634,a,-3.2858592274591176,0.9389924202124356,-0.8313526090878579,1st,4th,1st,-1.1958735351307377,1.231398571603478,-1.234350877293508,3,-3.343305707785226
sub-13,0.0,0.467705600007321,a,-3.271885387280594,-0.3433878484653865,-0.1879624427875844,1st,2nd,2nd,-1.2492432313494752,-0.3052191826869085,-0.3892423808585573,3,-3.343305707785226
sub-15,0.0,0.492187199997716,f,-3.2668863582640135,-0.3479864254926456,0.4514987686983622,1st,2nd,3rd,-1.4973938304938623,-0.1323354925524285,0.3089024228791431,3,-3.343305707785226
sub-14,1.0,0.457453599985456,f,-3.265843701746519,-0.748423235766609,0.7583955322148775,1st,1st,4th,-1.384425785465268,-1.271509175204567,1.137006482427555,3,-3.343305707785226
sub-01,0.0,0.6890399,a,-3.2526112398044917,-2.645812758967278,0.7656978458743721,1st,1st,4th,-1.217328000755635,-1.2252449397856893,1.2849082299077648,3,-3.343305707785226
sub-13,1.0,0.549732699990273,f,-3.2431723134096826,-0.1787350637823199,1.3310452699879416,1st,2nd,4th,-1.2492432313494752,-0.3052191826869085,1.3974322700713318,3,-3.343305707785226
sub-01,0.0,0.45338,a,-3.2192879610211658,-2.784775217769238,-1.7855743724823954,1st,1st,1st,-1.217328000755635,-1.2252449397856893,-1.2514744014158337,3,-3.343305707785226
sub-04,0.0,0.3328761,a,-3.1787515393032195,0.2251576924085771,-0.3345835851520958,1st,3rd,2nd,-1.1958735351307377,0.3044011459287479,-0.4084667903048427,3,-3.343305707785226
sub-02,1.0,0.4836169,a,-3.1574498601874152,0.4722635122539022,-1.238648345840224,1st,3rd,1st,-1.273925321737083,0.2808141643656214,-1.3747985986893505,4,-3.0597164646707675
sub-04,1.0,0.4808281,a,-3.105603271061226,-0.7803899053235112,-0.7379688208336479,1st,1st,2nd,-1.1958735351307377,-1.255032058739156,-0.4084667903048427,4,-3.0597164646707675
sub-05,1.0,0.39097729997593,a,-3.1010535324877155,0.6622986637301961,1.618991252072731,1st,3rd,4th,-1.4288878549154127,0.4137397788718945,1.1899494735681466,4,-3.0597164646707675
sub-04,0.0,0.540176,f,-3.0892889868884077,-1.4512480594983204,-1.3683882309159954,1st,1st,1st,-1.1958735351307377,-1.255032058739156,-1.234350877293508,4,-3.0597164646707675
sub-09,1.0,0.440732500050217,a,-3.0823368870794177,-3.3959713007893297,1.0588462903538778,1st,1st,4th,-1.092747288072189,-1.1527464244514374,1.277019940573856,4,-3.0597164646707675
sub-20,1.0,0.765017900033854,a,-3.081152956034702,-0.004852542671292,0.1412291916414091,1st,2nd,3rd,-1.4410897383239445,-0.1328770653560337,0.3415061287448191,4,-3.0597164646707675
sub-15,1.0,0.467812399991089,f,-3.074051335434292,-0.623526782713835,1.5472324735425187,1st,1st,4th,-1.4973938304938623,-1.319360288440674,1.2538900111972056,4,-3.0597164646707675
sub-14,1.0,0.68449720001081,a,-3.0739750265388732,-0.578448212184039,0.774514126695686,1st,2nd,4th,-1.384425785465268,-0.2953545738590833,1.137006482427555,4,-3.0597164646707675
sub-05,1.0,0.380756600003224,a,-3.0732759937031195,-0.3675541027274038,-1.169749674522627,1st,2nd,1st,-1.4288878549154127,-0.2479583081114959,-1.2961546573698588,4,-3.0597164646707675
sub-09,0.0,0.416701899957843,f,-3.0698903867076024,-3.5550679569908636,-1.264036955511727,1st,1st,1st,-1.092747288072189,-1.1527464244514374,-1.2382718569868258,4,-3.0597164646707675
sub-04,0.0,0.5962935,a,-3.0587085748426084,-0.7057430306265038,1.8321962430560044,1st,1st,4th,-1.1958735351307377,-1.255032058739156,1.3554505572930526,4,-3.0597164646707675
sub-03,1.0,0.2417431,a,-3.0547493372648455,-2.578224208340268,1.0625840381401577,1st,1st,4th,-1.245254476930268,-1.1109530416289406,1.1708044974027534,4,-3.0597164646707675
sub-19,0.0,0.365571400034241,f,-3.052689394561186,-1.71875222911852,0.3638563508454803,1st,1st,3rd,-1.188533742531678,-1.2343047440630983,0.3718381688319701,4,-3.0597164646707675
sub-12,0.0,0.235676900018007,f,-3.0441002657141887,-1.102966122539936,-1.4772348377099471,1st,1st,1st,-1.2798186121439272,-1.2741254795696326,-1.3061683226771343,4,-3.0597164646707675
sub-02,0.0,0.453307,a,-3.024935785652324,-1.005179164299587,-0.1382285452435831,1st,1st,2nd,-1.273925321737083,-1.253763012579976,-0.1394768399378666,4,-3.0597164646707675
sub-05,0.0,0.447388299973682,f,-3.017812318977207,0.3698308892427114,-0.1723197521713948,1st,3rd,2nd,-1.4288878549154127,0.4137397788718945,-0.2101509656399988,4,-3.0597164646707675
sub-15,0.0,0.513801400025841,a,-3.0151980508030674,-0.2778557821043558,0.575977146196722,1st,2nd,3rd,-1.4973938304938623,-0.1323354925524285,0.3089024228791431,4,-3.0597164646707675
sub-17,1.0,0.576421299949288,f,-3.007413217423936,-0.936289581748046,0.6157609986946195,1st,1st,3rd,-1.253112302331078,-1.2240855161984534,0.3311913639702701,4,-3.0597164646707675
sub-12,0.0,0.204140099929646,f,-3.005515795776797,-1.829174172600989,-0.7676299012699521,1st,1st,1st,-1.2798186121439272,-1.2741254795696326,-1.3061683226771343,4,-3.0597164646707675
sub-05,0.0,0.412721200031228,a,-3.0051283162764233,1.072953435032525,-0.67538246555514,1st,4th,1st,-1.4288878549154127,1.1854402731997449,-1.2961546573698588,4,-3.0597164646707675
sub-13,0.0,0.598182400004589,a,-2.9898933781325003,-0.572103025926927,-1.036367586198091,1st,2nd,1st,-1.2492432313494752,-0.3052191826869085,-1.23506634577786,5,-2.9355345124453214
sub-11,1.0,0.308726400020532,f,-2.981698098498999,-0.2760328593307339,1.4570793536364248,1st,2nd,4th,-1.2359072289243414,-0.324124801429163,1.3610642170891087,5,-2.9355345124453214
sub-13,0.0,0.229868000009446,a,-2.978707107410261,-0.9745820823685064,0.6086331533593308,1st,1st,3rd,-1.2492432313494752,-1.2249780912623476,0.226151608688775,5,-2.9355345124453214
sub-02,0.0,0.3638659,f,-2.9766653421681144,-0.1924449110055318,-1.1995950864637883,1st,2nd,1st,-1.273925321737083,-0.3206198077048873,-1.3747985986893505,5,-2.9355345124453214
sub-10,1.0,0.132491600001231,a,-2.975084971494807,-0.5021469699323045,-2.589131815069415,1st,2nd,1st,-1.2695805782505276,-0.3258980398164006,-1.234897725291273,5,-2.9355345124453214
sub-10,0.0,0.240727699943818,a,-2.967597331720457,0.3930982037636005,-1.8202989477102147,1st,3rd,1st,-1.2695805782505276,0.3031748084609505,-1.234897725291273,5,-2.9355345124453214
sub-04,0.0,0.3206911,f,-2.9578141513977667,0.6858764352406659,1.1443098682272852,1st,4th,4th,-1.1958735351307377,1.231398571603478,1.3554505572930526,5,-2.9355345124453214
sub-11,0.0,0.38553289999254,a,-2.95318861603932,-0.3326267859883152,-0.9340594808582844,1st,2nd,1st,-1.2359072289243414,-0.324124801429163,-1.0399546118655345,5,-2.9355345124453214
sub-10,0.0,0.289901799988002,a,-2.93844524760981,-0.3784216188350752,0.476020823033321,1st,2nd,3rd,-1.2695805782505276,-0.3258980398164006,0.386082405495864,5,-2.9355345124453214
sub-11,0.0,0.396422300022095,a,-2.9384148207022545,5.340807691492428,-1.3511823861294612,1st,4th,1st,-1.2359072289243414,1.258713733330292,-1.0399546118655345,5,-2.9355345124453214
sub-08,0.0,0.166810199967586,f,-2.927800024056072,0.6614919574066056,1.564137818957478,1st,4th,4th,-1.2367246440942237,1.294097171693359,1.203601748734519,5,-2.9355345124453214
sub-05,0.0,0.375222700007726,a,-2.921286451210579,-0.3361182810794943,-0.6427468210365384,1st,2nd,1st,-1.4288878549154127,-0.2479583081114959,-1.2961546573698588,5,-2.9355345124453214
sub-15,1.0,0.413812600017991,f,-2.920380125828324,-1.5108782936184912,-0.7420513035842197,1st,1st,1st,-1.4973938304938623,-1.319360288440674,-1.2476667055669073,5,-2.9355345124453214
sub-05,0.0,0.29491280001821,a,-2.9187881607653576,-0.8798494659919193,0.7715812742131447,1st,1st,4th,-1.4288878549154127,-1.350494632246282,1.1899494735681466,5,-2.9355345124453214
sub-09,0.0,0.434446800034493,f,-2.9141916015799776,-1.1475307424456405,0.818952686516361,1st,1st,4th,-1.092747288072189,-1.1527464244514374,1.277019940573856,5,-2.9355345124453214
sub-14,1.0,0.48309049999807,a,-2.9011933474284457,0.6508765045446087,-0.0449177315289756,1st,4th,2nd,-1.384425785465268,1.255173993046745,-0.1767917580343322,5,-2.9355345124453214
sub-02,1.0,0.3422509,f,-2.8954011830829893,0.5211648712386779,0.2641620708429467,1st,3rd,3rd,-1.273925321737083,0.2808141643656214,0.3687211452757045,5,-2.9355345124453214
sub-15,0.0,0.573077599983662,a,-2.886881731604248,0.6066126714260404,0.6128657360211496,1st,3rd,3rd,-1.4973938304938623,0.3590587516296171,0.3089024228791431,5,-2.9355345124453214
sub-15,0.0,0.422210000018822,a,-2.884996061610144,0.1805360714172867,0.4684833350677022,1st,3rd,3rd,-1.4973938304938623,0.3590587516296171,0.3089024228791431,5,-2.9355345124453214
sub-17,0.0,0.456558599951677,f,-2.882262496566004,-0.2642532564437686,0.1088762409179874,1st,2nd,3rd,-1.253112302331078,-0.3167196564338956,0.3311913639702701,5,-2.9355345124453214
sub-05,1.0,0.403821500018239,a,-2.8639849665691783,1.816345404600368,-1.358261348631237,1st,4th,1st,-1.4288878549154127,1.1854402731997449,-1.2961546573698588,6,-2.833921025252528
sub-15,0.0,0.40776449997793,f,-2.8634420312999884,-1.315919860238716,0.1846723484285941,1st,1st,3rd,-1.4973938304938623,-1.319360288440674,0.3089024228791431,6,-2.833921025252528
sub-15,1.0,0.413847699994221,f,-2.858653564197575,0.2208880587095906,-0.4677028871691179,1st,3rd,2nd,-1.4973938304938623,0.3590587516296171,-0.3095557878595895,6,-2.833921025252528
sub-10,1.0,0.498537600040436,a,-2.8567969156961137,0.387672774195167,-1.1160570973087636,1st,3rd,1st,-1.2695805782505276,0.3031748084609505,-1.234897725291273,6,-2.833921025252528
sub-04,0.0,0.5077574,a,-2.8539324180515404,-0.4992582388347327,-0.3830290130338345,1st,2nd,2nd,-1.1958735351307377,-0.2807676587930706,-0.4084667903048427,6,-2.833921025252528
sub-01,1.0,0.4902185,f,-2.8513545889781153,-2.4602035080480142,-1.7273611575254946,1st,1st,1st,-1.217328000755635,-1.2252449397856893,-1.2514744014158337,6,-2.833921025252528
sub-03,1.0,0.1993807,a,-2.84746540513546,-1.8504558406660592,1.2878920049580307,1st,1st,4th,-1.245254476930268,-1.1109530416289406,1.1708044974027534,6,-2.833921025252528
sub-03,1.0,0.2330311,f,-2.846590883851658,1.5835628864275817,0.05032055954224,1st,4th,3rd,-1.245254476930268,1.2974976574250376,0.340384711170971,6,-2.833921025252528
sub-15,0.0,0.408292300009634,f,-2.846068390461721,0.13732687732425,0.4988247610319316,1st,3rd,3rd,-1.4973938304938623,0.3590587516296171,0.3089024228791431,6,-2.833921025252528
sub-12,0.0,0.320074299816042,f,-2.845201863645612,-0.7757242803921848,-1.392344588652455,1st,1st,1st,-1.2798186121439272,-1.2741254795696326,-1.3061683226771343,6,-2.833921025252528
sub-14,0.0,0.574856899998849,a,-2.8317189419336977,0.1109208043916009,1.5334628672584525,1st,3rd,4th,-1.384425785465268,0.3172911180222119,1.137006482427555,6,-2.833921025252528
sub-15,1.0,0.44257819998893,f,-2.829787162670629,-0.8687382793031033,0.3426344421326139,1st,1st,3rd,-1.4973938304938623,-1.319360288440674,0.3089024228791431,6,-2.833921025252528
sub-11,0.0,0.321696699946187,a,-2.827172412840915,-3.213900339878904,-0.3482428110508446,1st,1st,2nd,-1.2359072289243414,-1.2454835283352628,-0.4700966070251631,6,-2.833921025252528
sub-20,1.0,0.430573399993591,f,-2.8201248528202,0.0476709599691719,-0.3548266962934062,1st,2nd,2nd,-1.4410897383239445,-0.1328770653560337,-0.2584277149429773,6,-2.833921025252528
sub-06,1.0,0.526266300003044,a,-2.8115971862569693,0.477509340991445,0.1509240115908758,1st,3rd,3rd,-1.3431092596995384,0.4474466470634959,0.3166203385532229,6,-2.833921025252528
sub-08,1.0,0.168342699995264,f,-2.8109111142449525,-0.4299839055748807,-0.0029571102957738,1st,2nd,2nd,-1.2367246440942237,-0.3446643977538662,-0.2703662127188565,6,-2.833921025252528
sub-20,0.0,0.424714399967343,a,-2.810349293164247,-0.6734866736629277,0.3649281477504684,1st,1st,3rd,-1.4410897383239445,-1.370887691425796,0.3415061287448191,6,-2.833921025252528
sub-15,0.0,0.420235200028401,a,-2.805551018220262,-0.846535227059863,0.4102053642664518,1st,1st,3rd,-1.4973938304938623,-1.319360288440674,0.3089024228791431,6,-2.833921025252528
sub-02,1.0,0.3124147,a,-2.8008639748187285,-0.3414402533849227,0.0102536537204788,1st,2nd,2nd,-1.273925321737083,-0.3206198077048873,-0.1394768399378666,6,-2.833921025252528
sub-01,1.0,0.4805452,f,-2.7968535201930065,-0.721744375433275,-1.3285863695846545,1st,1st,1st,-1.217328000755635,-1.2252449397856893,-1.2514744014158337,6,-2.833921025252528
sub-15,1.0,0.392058199999155,a,-2.792405400392672,0.2293928744309068,0.6210591023025889,1st,3rd,3rd,-1.4973938304938623,0.3590587516296171,0.3089024228791431,7,-2.731346635133316
sub-20,0.0,0.300260299933143,a,-2.7776308138443473,-1.5676049643433816,0.6763601272816382,1st,1st,4th,-1.4410897383239445,-1.370887691425796,1.228295448481149,7,-2.731346635133316
sub-15,0.0,0.363801700004842,a,-2.77607929874314,0.3556767721796455,-1.358978903656865,1st,3rd,1st,-1.4973938304938623,0.3590587516296171,-1.2476667055669073,7,-2.731346635133316
sub-15,0.0,0.470094499993138,a,-2.767897800811913,0.0124388748161062,0.3292484042752068,1st,2nd,3rd,-1.4973938304938623,-0.1323354925524285,0.3089024228791431,7,-2.731346635133316
sub-13,1.0,0.544753299996955,f,-2.757232975519593,-0.6166401362445822,-0.4141104869512876,1st,1st,2nd,-1.2492432313494752,-1.2249780912623476,-0.3892423808585573,7,-2.731346635133316
sub-10,1.0,0.203305199975148,a,-2.7479106409685343,-0.1630276379785379,1.417295558030918,1st,2nd,4th,-1.2695805782505276,-0.3258980398164006,1.305134776379986,7,-2.731346635133316
sub-17,0.0,0.487613999983296,f,-2.7435075811879477,0.5102739952700004,-0.4573465884239528,1st,3rd,2nd,-1.253112302331078,0.3046450110926432,-0.2988284105521014,7,-2.731346635133316
sub-05,0.0,0.423353000020143,a,-2.736465371922842,-0.783797987448083,-0.2897256637024208,1st,1st,2nd,-1.4288878549154127,-1.350494632246282,-0.2101509656399988,7,-2.731346635133316
sub-18,1.0,0.501537199947052,a,-2.7327912712895963,0.7465477142590741,-0.3091726766938806,1st,4th,2nd,-1.3582725157948723,1.1724944238215511,-0.3640892145938942,7,-2.731346635133316
sub-16,0.0,0.474506300059147,a,-2.7323715915005313,0.6183401213787844,-0.0690550488356875,1st,3rd,2nd,-1.2722571681943091,0.3013667450546538,-0.2708416524066583,7,-2.731346635133316
sub-12,1.0,0.233443000121042,f,-2.7248228220670243,0.0267054588826581,1.39403809855019,1st,3rd,4th,-1.2798186121439272,0.3174572029658156,1.2385809550708111,7,-2.731346635133316
sub-15,0.0,0.471940399991581,f,-2.724759417856314,-0.4804339712691525,0.2262630730788335,1st,1st,3rd,-1.4973938304938623,-1.319360288440674,0.3089024228791431,7,-2.731346635133316
sub-16,1.0,0.737722999998368,f,-2.7203048162069003,-1.8254317303446013,1.0806031561366105,1st,1st,4th,-1.2722571681943091,-1.223261614323064,1.1852054612831762,7,-2.731346635133316
sub-19,1.0,0.318158900015987,a,-2.7081498069614893,0.2329771636683578,0.0727032628085848,1st,3rd,3rd,-1.188533742531678,0.3054655260588795,0.3718381688319701,7,-2.731346635133316
sub-19,1.0,0.0970940999686718,a,-2.706536294951523,-2.1849648082081723,-2.7798933548277116,1st,1st,1st,-1.188533742531678,-1.2343047440630983,-1.3139887258523006,7,-2.731346635133316
sub-20,0.0,0.707462000078522,f,-2.7049683921609606,0.0401252528555259,-1.5474459899515178,1st,2nd,1st,-1.4410897383239445,-0.1328770653560337,-1.3053583858504996,7,-2.731346635133316
sub-12,0.0,0.274918399984017,a,-2.703424981582803,-0.238197626652249,1.787328278783722,1st,2nd,4th,-1.2798186121439272,-0.3244618389738705,1.2385809550708111,7,-2.731346635133316
sub-14,0.0,0.426042700011749,f,-2.7005575428203175,0.6110895345141343,0.2838656277577556,1st,4th,3rd,-1.384425785465268,1.255173993046745,0.3963992500205547,7,-2.731346635133316
sub-15,1.0,0.514296300010756,f,-2.6925617255723067,-0.1506874063060598,1.587539366936331,1st,2nd,4th,-1.4973938304938623,-0.1323354925524285,1.2538900111972056,7,-2.731346635133316
sub-05,0.0,0.414629599981708,f,-2.6765541563055604,0.6137813103878458,1.1021712568660489,1st,3rd,4th,-1.4288878549154127,0.4137397788718945,1.1899494735681466,7,-2.731346635133316
sub-15,0.0,0.431080700014718,a,-2.671141295027765,-0.1565773761570869,-0.096862221990022,1st,2nd,2nd,-1.4973938304938623,-0.1323354925524285,-0.3095557878595895,8,-2.624963192500506
sub-13,0.0,0.305570600001374,a,-2.66454792331559,-2.093183165157451,-0.3800849929752429,1st,1st,2nd,-1.2492432313494752,-1.2249780912623476,-0.3892423808585573,8,-2.624963192500506
sub-15,0.0,0.460645799990743,a,-2.6578999714856337,-0.5398338805464927,3.5592293988002277,1st,1st,4th,-1.4973938304938623,-1.319360288440674,1.2538900111972056,8,-2.624963192500506
sub-15,0.0,0.417742399993585,f,-2.6550500859867774,-0.2223132842304306,-1.6876938227756964,1st,2nd,1st,-1.4973938304938623,-0.1323354925524285,-1.2476667055669073,8,-2.624963192500506
sub-10,0.0,0.570007600006647,f,-2.6532859165919636,-0.7733496763559593,1.1607473339878671,1st,1st,4th,-1.2695805782505276,-1.2252036265343489,1.305134776379986,8,-2.624963192500506
sub-19,0.0,0.436221800046042,f,-2.647328218730253,-1.8122646396294964,-1.0120954121056545,1st,1st,1st,-1.188533742531678,-1.2343047440630983,-1.3139887258523006,8,-2.624963192500506
sub-15,0.0,0.47003890000633,f,-2.6413547080673485,-1.2487219617373737,0.9543888281529476,1st,1st,4th,-1.4973938304938623,-1.319360288440674,1.2538900111972056,8,-2.624963192500506
sub-01,1.0,0.3530519,a,-2.6390674895736677,0.0407175178738058,-0.5965285020688705,1st,3rd,2nd,-1.217328000755635,0.3160291409600362,-0.3541615128715314,8,-2.624963192500506
sub-17,0.0,0.390449200058356,a,-2.6363085450159995,0.2729792654310166,-0.4793844210784942,1st,3rd,2nd,-1.253112302331078,0.3046450110926432,-0.2988284105521014,8,-2.624963192500506
sub-05,1.0,0.346109399979468,a,-2.6352745978964123,0.7870853223030264,-1.4622680819528109,1st,4th,1st,-1.4288878549154127,1.1854402731997449,-1.2961546573698588,8,-2.624963192500506
sub-14,0.0,0.470858399989083,a,-2.6344003736459287,-0.407505938265509,0.0629168391389153,1st,2nd,2nd,-1.384425785465268,-0.2953545738590833,-0.1767917580343322,8,-2.624963192500506
sub-03,0.0,0.367983,f,-2.63030164733215,0.5777961491492798,-0.3282102714579488,1st,4th,2nd,-1.245254476930268,1.2974976574250376,-0.2890236820006305,8,-2.624963192500506
sub-05,1.0,0.38548460000311,a,-2.623827442676208,0.527626010907629,1.572099512570719,1st,3rd,4th,-1.4288878549154127,0.4137397788718945,1.1899494735681466,8,-2.624963192500506
sub-17,0.0,0.376105400035158,f,-2.619496040657614,-2.2274632718746643,-1.7663445615661084,1st,1st,1st,-1.253112302331078,-1.2240855161984534,-1.292218886761559,8,-2.624963192500506
sub-16,0.0,0.261354499962181,a,-2.5962471044449544,2.3544895087283444,0.0574090589651991,1st,4th,3rd,-1.2722571681943091,1.3211933562540663,0.3880503029157089,8,-2.624963192500506
sub-13,1.0,0.187512999997125,a,-2.59305745631045,-0.6914832233398478,-0.311008452584146,1st,1st,2nd,-1.2492432313494752,-1.2249780912623476,-0.3892423808585573,8,-2.624963192500506
sub-16,0.0,0.27078799996525,f,-2.581428701209352,0.1407487204879252,0.6545226395609293,1st,3rd,3rd,-1.2722571681943091,0.3013667450546538,0.3880503029157089,8,-2.624963192500506
