subj_idx,condition,rt,response,ams,pams,slps,ams_quantile,pams_quantile,slps_quantile,ams_bin,pam_bin,slp_bin
sub-01,0.0,0.4664134,a,0.753453268474109,0.530045986673419,-1.177637105226851,4th,3rd,1st,1.1575385365776718,0.3160291409600362,-1.2514744014158337
sub-01,1.0,0.3627246,f,-0.4583350095728577,0.006822916244891961,-1.1011112108495658,2nd,2nd,1st,-0.22437542619312592,-0.31505262770891257,-1.2514744014158337
sub-01,0.0,0.5237901,a,-0.8891205435443834,-1.4626996982795235,-0.9784547500118101,1st,1st,1st,-1.217328000755635,-1.2252449397856893,-1.2514744014158337
sub-01,0.0,0.3153921,a,-0.19967084335695784,-0.2940818952640419,-1.0484549458559784,2nd,2nd,1st,-0.22437542619312592,-0.31505262770891257,-1.2514744014158337
sub-01,0.0,0.3397195,a,-0.941644526123565,-0.6390514521327777,-1.1290739117331257,1st,2nd,1st,-1.217328000755635,-0.31505262770891257,-1.2514744014158337
sub-01,0.0,0.4489733,a,-0.5473542614553475,0.8142758165644487,-1.1399785256206445,1st,4th,1st,-1.217328000755635,1.224268426534567,-1.2514744014158337
sub-01,0.0,0.3957593,a,-0.014276825344437074,0.5501840438166496,-1.408384199341013,2nd,3rd,1st,-0.22437542619312592,0.3160291409600362,-1.2514744014158337
sub-01,0.0,0.3324638,a,-0.7616688549191206,-0.02527528065298537,-1.11808578299689,1st,2nd,1st,-1.217328000755635,-0.31505262770891257,-1.2514744014158337
sub-01,0.0,0.3541367,a,0.6133230493191977,-0.5750187855491454,-1.2173285904438602,4th,2nd,1st,1.1575385365776718,-0.31505262770891257,-1.2514744014158337
sub-01,1.0,0.3701672,f,-0.11115363273365798,0.3207117686987472,-1.0764001186594256,2nd,3rd,1st,-0.22437542619312592,0.3160291409600362,-1.2514744014158337
sub-01,1.0,0.3065158,f,-0.3400645301707222,-0.18522918834568458,-0.9777385802915085,2nd,2nd,1st,-0.22437542619312592,-0.31505262770891257,-1.2514744014158337
sub-01,0.0,0.3771554,a,-0.9180567926277174,0.853205763237521,-1.184972790275937,1st,4th,1st,-1.217328000755635,1.224268426534567,-1.2514744014158337
sub-01,1.0,0.4112049,f,-0.1722962141521526,0.06742426261730249,-0.9292818598547735,2nd,3rd,1st,-0.22437542619312592,0.3160291409600362,-1.2514744014158337
sub-01,1.0,0.3798527,f,-0.13846549019202214,-0.869220377467735,-0.8322794227204116,2nd,1st,1st,-0.22437542619312592,-1.2252449397856893,-1.2514744014158337
sub-01,0.0,0.3592013,a,1.0491102477593457,-0.7416661810915086,-0.4409642445107015,4th,1st,2nd,1.1575385365776718,-1.2252449397856893,-0.35416151287153147
sub-01,1.0,0.3705375,f,-0.032593576296169595,-1.0232939401937153,-0.6341719689596577,2nd,1st,2nd,-0.22437542619312592,-1.2252449397856893,-0.35416151287153147
sub-01,0.0,0.4736201,a,-1.5937880378511302,0.07209597286332543,-0.7575964705224157,1st,3rd,1st,-1.217328000755635,0.3160291409600362,-1.2514744014158337
sub-01,1.0,0.331667,a,-0.3028609320247053,-0.8139760322095237,-1.3119625354007143,2nd,1st,1st,-0.22437542619312592,-1.2252449397856893,-1.2514744014158337
sub-01,1.0,0.6482746,f,0.24746563735290225,0.053302455725286316,-1.2707307390436522,3rd,3rd,1st,0.2841648903710896,0.3160291409600362,-1.2514744014158337
sub-01,1.0,0.3379899,f,-0.3807106332821561,0.8946886811854566,-1.2392591637641341,2nd,4th,1st,-0.22437542619312592,1.224268426534567,-1.2514744014158337
sub-01,1.0,0.6130341,f,0.5340910624045376,0.5564800392268185,-1.1779523752279517,3rd,3rd,1st,0.2841648903710896,0.3160291409600362,-1.2514744014158337
sub-01,0.0,0.5507022,a,-1.2109893803137164,-2.0323562350084776,-0.9959295631042426,1st,1st,1st,-1.217328000755635,-1.2252449397856893,-1.2514744014158337
sub-01,0.0,0.4030431,a,0.6612224909393677,-0.5822719671677411,-1.1136635587387702,4th,2nd,1st,1.1575385365776718,-0.31505262770891257,-1.2514744014158337
sub-01,0.0,0.4073775,a,2.152871753362887,-1.349913452295488,-1.0728283175195235,4th,1st,1st,1.1575385365776718,-1.2252449397856893,-1.2514744014158337
sub-01,1.0,0.4611038,f,-0.7637297003659608,0.19275640081032971,-0.8475414680197826,1st,3rd,1st,-1.217328000755635,0.3160291409600362,-1.2514744014158337
